Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
20503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3301;32.3301;32.3301;01-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.6869;32.6869;32.6869;06-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.6857;32.6857;32.6857;07-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.9273;32.9273;32.9273;08-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.1982;33.1982;33.1982;09-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.1360;33.1360;33.1360;10-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.2823;33.2823;33.2823;13-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.0515;33.0515;33.0515;15-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.8264;32.8264;32.8264;16-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3058;32.3058;32.3058;17-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8738;31.8738;31.8738;20-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.5093;31.5093;31.5093;21-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.5142;31.5142;31.5142;22-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4737;31.4737;31.4737;23-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.8648;30.8648;30.8648;24-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.3803;30.3803;30.3803;27-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6372;30.6372;30.6372;28-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.8290;30.8290;30.8290;29-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.8966;30.8966;30.8966;30-Apr-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2359;31.2359;31.2359;04-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.3228;31.3228;31.3228;05-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.4940;30.4940;30.4940;06-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.1706;30.1706;30.1706;07-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.7078;30.7078;30.7078;08-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2258;31.2258;31.2258;11-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.7320;30.7320;30.7320;12-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1284;31.1284;31.1284;13-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1969;31.1969;31.1969;14-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4703;31.4703;31.4703;15-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7115;31.7115;31.7115;18-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6987;31.6987;31.6987;19-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8650;31.8650;31.8650;20-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9179;31.9179;31.9179;21-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0902;32.0902;32.0902;22-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9221;31.9221;31.9221;25-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7168;31.7168;31.7168;26-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4793;31.4793;31.4793;27-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.3662;31.3662;31.3662;28-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8416;31.8416;31.8416;29-May-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6586;31.6586;31.6586;01-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1166;31.1166;31.1166;02-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.7576;30.7576;30.7576;03-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.8150;30.8150;30.8150;04-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.7798;30.7798;30.7798;05-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.4278;30.4278;30.4278;08-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2900;30.2900;30.2900;09-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6897;30.6897;30.6897;10-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2249;30.2249;30.2249;11-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.0924;30.0924;30.0924;12-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2065;30.2065;30.2065;15-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2884;30.2884;30.2884;16-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.5807;30.5807;30.5807;17-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0028;31.0028;31.0028;18-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1488;31.1488;31.1488;19-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.5446;31.5446;31.5446;22-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6685;31.6685;31.6685;23-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6101;31.6101;31.6101;24-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7998;31.7998;31.7998;25-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7973;31.7973;31.7973;26-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4268;31.4268;31.4268;29-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6504;31.6504;31.6504;30-Jun-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9387;31.9387;31.9387;01-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0166;32.0166;32.0166;02-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0196;32.0196;32.0196;03-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1055;32.1055;32.1055;06-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1924;32.1924;32.1924;07-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7819;31.7819;31.7819;08-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6663;31.6663;31.6663;09-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8118;31.8118;31.8118;10-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1829;32.1829;32.1829;13-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1318;32.1318;32.1318;14-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3862;32.3862;32.3862;15-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.7510;32.7510;32.7510;16-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.7746;32.7746;32.7746;17-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.8068;32.8068;32.8068;20-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3062;32.3062;32.3062;21-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.4932;32.4932;32.4932;22-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3357;32.3357;32.3357;23-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3235;32.3235;32.3235;24-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9280;31.9280;31.9280;27-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9281;31.9281;31.9281;28-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.2103;32.2103;32.2103;29-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3404;32.3404;32.3404;30-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.4670;32.4670;32.4670;31-Jul-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.4681;32.4681;32.4681;03-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.8123;32.8123;32.8123;04-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.2522;33.2522;33.2522;05-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.3743;33.3743;33.3743;06-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.4199;33.4199;33.4199;07-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.3264;33.3264;33.3264;10-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.2314;33.2314;33.2314;11-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.8422;32.8422;32.8422;12-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.8864;32.8864;32.8864;13-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.5072;33.5072;33.5072;14-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.5512;33.5512;33.5512;17-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.6460;33.6460;33.6460;18-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.9152;33.9152;33.9152;19-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.4963;33.4963;33.4963;20-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;33.2579;33.2579;33.2579;21-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2214;31.2214;31.2214;24-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.3289;31.3289;31.3289;25-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0287;31.0287;31.0287;26-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8271;31.8271;31.8271;27-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8836;31.8836;31.8836;28-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7904;31.7904;31.7904;31-Aug-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1741;31.1741;31.1741;01-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1915;31.1915;31.1915;02-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.5328;31.5328;31.5328;03-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.9180;30.9180;30.9180;04-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.5063;30.5063;30.5063;07-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6846;30.6846;30.6846;08-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1632;31.1632;31.1632;09-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1556;31.1556;31.1556;10-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1477;31.1477;31.1477;11-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.3515;31.3515;31.3515;14-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2733;31.2733;31.2733;15-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.3223;31.3223;31.3223;16-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7732;31.7732;31.7732;18-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8538;31.8538;31.8538;21-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.3324;31.3324;31.3324;22-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4679;31.4679;31.4679;23-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6422;31.6422;31.6422;24-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4118;31.4118;31.4118;28-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.5043;31.5043;31.5043;29-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6634;31.6634;31.6634;30-Sep-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6707;31.6707;31.6707;01-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0854;32.0854;32.0854;05-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0778;32.0778;32.0778;06-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1395;32.1395;32.1395;07-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0108;32.0108;32.0108;08-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0619;32.0619;32.0619;09-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0015;32.0015;32.0015;12-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9182;31.9182;31.9182;13-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9508;31.9508;31.9508;14-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0180;32.0180;32.0180;15-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1644;32.1644;32.1644;16-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.2097;32.2097;32.2097;19-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3940;32.3940;32.3940;20-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.2841;32.2841;32.2841;21-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.3006;32.3006;32.3006;23-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1970;32.1970;32.1970;26-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.2086;32.2086;32.2086;27-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.1179;32.1179;32.1179;28-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9364;31.9364;31.9364;29-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;32.0137;32.0137;32.0137;30-Oct-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8613;31.8613;31.8613;02-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.8770;31.8770;31.8770;03-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7151;31.7151;31.7151;04-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2215;31.2215;31.2215;05-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0676;31.0676;31.0676;06-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.9535;30.9535;30.9535;09-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.5802;30.5802;30.5802;10-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.5901;30.5901;30.5901;13-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.5676;30.5676;30.5676;16-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.7813;30.7813;30.7813;17-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6824;30.6824;30.6824;18-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1586;31.1586;31.1586;19-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2654;31.2654;31.2654;20-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1561;31.1561;31.1561;23-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0188;31.0188;31.0188;24-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0137;31.0137;31.0137;26-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2358;31.2358;31.2358;27-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1953;31.1953;31.1953;30-Nov-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2789;31.2789;31.2789;01-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1498;31.1498;31.1498;02-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.9860;30.9860;30.9860;03-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.7805;30.7805;30.7805;04-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.8644;30.8644;30.8644;07-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6797;30.6797;30.6797;08-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.3766;30.3766;30.3766;09-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.5499;30.5499;30.5499;10-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2825;30.2825;30.2825;11-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.4039;30.4039;30.4039;14-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6459;30.6459;30.6459;15-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.8023;30.8023;30.8023;16-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2650;31.2650;31.2650;17-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0875;31.0875;31.0875;18-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0622;31.0622;31.0622;21-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0584;31.0584;31.0584;22-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.2991;31.2991;31.2991;23-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.3257;31.3257;31.3257;24-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.5230;31.5230;31.5230;28-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.6454;31.6454;31.6454;29-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.5605;31.5605;31.5605;30-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.7424;31.7424;31.7424;31-Dec-2015
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.9147;31.9147;31.9147;01-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4808;31.4808;31.4808;04-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4237;31.4237;31.4237;05-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.4329;31.4329;31.4329;06-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.9356;30.9356;30.9356;07-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1100;31.1100;31.1100;08-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.8995;30.8995;30.8995;11-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6696;30.6696;30.6696;12-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6532;30.6532;30.6532;13-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.4179;30.4179;30.4179;14-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.0061;30.0061;30.0061;15-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.3580;29.3580;29.3580;18-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.6193;29.6193;29.6193;19-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.3219;29.3219;29.3219;20-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.2132;29.2132;29.2132;21-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.7542;29.7542;29.7542;22-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.9893;29.9893;29.9893;25-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.1079;30.1079;30.1079;27-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.9832;29.9832;29.9832;28-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6268;30.6268;30.6268;29-Jan-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.6624;30.6624;30.6624;01-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2285;30.2285;30.2285;02-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.9633;29.9633;29.9633;03-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.1500;30.1500;30.1500;04-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.5141;30.5141;30.5141;05-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2905;30.2905;30.2905;08-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.8739;29.8739;29.8739;09-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.6319;29.6319;29.6319;10-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.6778;28.6778;28.6778;11-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.5467;28.5467;28.5467;12-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.0124;29.0124;29.0124;15-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.5158;28.5158;28.5158;16-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.6926;28.6926;28.6926;17-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.8928;28.8928;28.8928;18-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.8974;28.8974;28.8974;19-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.0003;29.0003;29.0003;22-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.6382;28.6382;28.6382;23-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.2435;28.2435;28.2435;24-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.0521;28.0521;28.0521;25-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.0774;28.0774;28.0774;26-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.1303;28.1303;28.1303;29-Feb-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;28.7737;28.7737;28.7737;01-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.2089;29.2089;29.2089;02-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.5679;29.5679;29.5679;03-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.5697;29.5697;29.5697;04-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.5397;29.5397;29.5397;08-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.5713;29.5713;29.5713;09-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.5812;29.5812;29.5812;10-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.6476;29.6476;29.6476;11-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.7399;29.7399;29.7399;14-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.3713;29.3713;29.3713;15-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.3725;29.3725;29.3725;16-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.4553;29.4553;29.4553;17-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.6795;29.6795;29.6795;18-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.1955;30.1955;30.1955;21-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2560;30.2560;30.2560;22-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2639;30.2639;30.2639;23-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.9016;29.9016;29.9016;28-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.8580;29.8580;29.8580;29-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2039;30.2039;30.2039;30-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.3426;30.3426;30.3426;31-Mar-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.3141;30.0110;30.3141;01-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.3538;30.3538;30.3538;04-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.9676;29.9676;29.9676;05-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.0595;30.0595;30.0595;06-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.8722;29.8722;29.8722;07-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;29.9438;29.9438;29.9438;08-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.2098;30.2098;30.2098;11-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.4671;30.4671;30.4671;12-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.9470;30.9470;30.9470;13-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1123;31.1123;31.1123;18-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.1638;31.1638;31.1638;20-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;31.0580;31.0580;31.0580;21-Apr-2016
120503;Axis Long Term Equity Fund - Direct Plan - Growth Option;30.9638;30.9638;30.9638;22-Apr-2016
